player_name,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Thibaut Courtois,48,4332,0,0,90.25,0.0
Juan Francisco Torres Belén,50,4454,2,3,89.08,0.06
Diego Roberto Godín Leal,55,4850,0,3,88.18181818181819,0.05454545454545454
João Miranda de Souza Filho,43,3840,1,0,89.30232558139535,0.0
Denis Suárez Fernández,78,6740,34,17,86.41025641025641,0.21794871794871795
Kevin Gameiro,42,3575,14,13,85.11904761904762,0.30952380952380953
Aleix Vidal Parreu,34,2840,14,9,83.52941176470588,0.2647058823529412
Gerard Deulofeu Lázaro,38,3152,17,16,82.94736842105263,0.42105263157894735
Carlos Arturo Bacca Ahumada,48,4215,8,17,87.8125,0.3541666666666667
Iago Aspas Juncal,47,4043,8,18,86.02127659574468,0.3829787234042553
Luis Alberto Suárez Díaz,163,14338,14,31,87.96319018404908,0.1901840490797546
Rafael Alcântara do Nascimento,46,3825,19,15,83.15217391304348,0.32608695652173914
Adriano Correia Claro,112,9367,28,32,83.63392857142857,0.2857142857142857
Jérémy Mathieu,65,5606,15,13,86.24615384615385,0.2
Éver Maximiliano David Banega,43,3626,9,14,84.32558139534883,0.32558139534883723
Ivan Rakitić,175,14949,38,55,85.42285714285714,0.3142857142857143
Grzegorz Krychowiak,37,3288,1,4,88.86486486486487,0.10810810810810811
Víctor Machín Pérez,36,3061,7,7,85.02777777777777,0.19444444444444445
Jorge Andújar Moreno,29,2476,3,4,85.37931034482759,0.13793103448275862
António Alberto Bastos Pimparel,8,723,0,0,90.375,0.0
Diogo José Rosário Gomes Figueiras,15,1109,2,7,73.93333333333334,0.4666666666666667
Daniel Filipe Martins Carriço,19,1702,3,1,89.57894736842105,0.05263157894736842
Nicolás Martín Pareja,9,792,1,1,88.0,0.1111111111111111
Claudio Andrés Bravo Muñoz,82,7383,0,1,90.03658536585365,0.012195121951219513
Alexandre Dimitri Song-Billong,41,3532,12,8,86.14634146341463,0.1951219512195122
Martín Montoya Torralbo,55,4848,12,5,88.14545454545454,0.09090909090909091
Antoine Griezmann,139,11633,13,63,83.69064748201438,0.45323741007194246
Xabier Prieto Argarate,51,4260,11,17,83.52941176470588,0.3333333333333333
Sergio Canales Madrazo,30,2465,10,15,82.16666666666667,0.5
Jon Ansotegi Gorostola,13,1175,4,0,90.38461538461539,0.0
Gorka Elustondo Urkola,15,1313,8,3,87.53333333333333,0.2
Rubén Pardo Gutiérrez,35,3007,13,10,85.91428571428571,0.2857142857142857
Carlos Alberto Vela Garrido,50,4233,6,20,84.66,0.4
Markel Bergara Larrañaga,29,2531,5,7,87.27586206896552,0.2413793103448276
José Ángel Valdés Díaz,7,637,2,0,91.0,0.0
Joseba Zaldúa Bengoetxea,18,1594,3,2,88.55555555555556,0.1111111111111111
Mikel González de Martín Martínez,27,2414,2,2,89.4074074074074,0.07407407407407407
David Zurutuza Veillet,24,1966,4,12,81.91666666666667,0.5
Íñigo Martínez Berridi,42,3820,0,0,90.95238095238095,0.0
Marc Bartra Aregall,52,4640,21,3,89.23076923076923,0.057692307692307696
Sebastián Carlos Cristóforo Pepe,23,1829,5,10,79.52173913043478,0.43478260869565216
Yevhen Konoplyanka,32,2732,17,8,85.375,0.25
Vicente Iborra De La Fuente,40,3173,10,19,79.325,0.475
Juan Muñoz Muñoz,8,653,5,2,81.625,0.25
Michael Krohn-Dehli,32,2853,12,4,89.15625,0.125
Benoît Trémoulinas,25,2256,0,1,90.24,0.04
Adil Rami,34,2977,0,2,87.55882352941177,0.058823529411764705
Sergio Rico González,39,3529,1,0,90.48717948717949,0.0
Timothée Kolodziejczak,31,2692,3,1,86.83870967741936,0.03225806451612903
Steven N''Kemboanza Mike Christopher Nzonzi,37,3111,10,7,84.08108108108108,0.1891891891891892
Karim Benzema,51,4047,4,30,79.3529411764706,0.5882352941176471
Raphaël Varane,53,4812,5,3,90.79245283018868,0.05660377358490566
Ángel Fabián Di María Hernández,69,5606,10,41,81.2463768115942,0.5942028985507246
Francisco Román Alarcón Suárez,45,3765,13,18,83.66666666666667,0.4
Luka Modrić,66,5893,4,22,89.28787878787878,0.3333333333333333
Álvaro Borja Morata Martín,55,4539,25,24,82.52727272727273,0.43636363636363634
Daniel Carvajal Ramos,41,3623,5,7,88.36585365853658,0.17073170731707318
Kléper Laveran Lima Ferreira,49,4478,0,4,91.38775510204081,0.08163265306122448
Cristiano Ronaldo dos Santos Aveiro,72,6453,3,8,89.625,0.1111111111111111
Marcelo Vieira da Silva Júnior,52,4515,3,7,86.82692307692308,0.1346153846153846
Gareth Frank Bale,37,3046,3,13,82.32432432432432,0.35135135135135137
Sergio Ramos García,89,7812,4,9,87.7752808988764,0.10112359550561797
Diego López Rodríguez,23,2041,0,1,88.73913043478261,0.043478260869565216
José Ángel Crespo Rincón,13,1034,0,4,79.53846153846153,0.3076923076923077
Adrián Javier Gunino Duque,1,91,1,0,91.0,0.0
Luis Eduardo Delgado Pacheco,2,128,0,2,64.0,1.0
Patrick Claude Ekeng Ekeng,2,179,1,0,89.5,0.0
Tiago Manuel Dias Correia,39,3021,8,20,77.46153846153847,0.5128205128205128
Federico Vico Villegas,2,181,2,0,90.5,0.0
Florin Andone,3,271,1,0,90.33333333333333,0.0
Fidel Chaves de la Torre,3,274,2,0,91.33333333333333,0.0
Aleksandar Pantić,22,1942,2,1,88.27272727272727,0.045454545454545456
David Omar Rodríguez Barrera,2,175,0,0,87.5,0.0
Juan Carlos Martín Corral,23,2092,2,0,90.95652173913044,0.0
Edimar Curitiba Fraga,1,85,0,0,85.0,0.0
Rene Krhin,24,2081,8,4,86.70833333333333,0.16666666666666666
Íñigo López Montaña,6,516,1,1,86.0,0.16666666666666666
Thomas Vermaelen,32,2710,10,6,84.6875,0.1875
Munir El Haddadi Mohamed,33,2557,15,15,77.48484848484848,0.45454545454545453
José Luis García del Pozo,42,3637,5,9,86.5952380952381,0.21428571428571427
Pablo Fornals Malla,29,2520,15,6,86.89655172413794,0.20689655172413793
Duje Čop,31,2410,6,21,77.74193548387096,0.6774193548387096
Roque Luis Santa Cruz Cantero,21,1817,16,2,86.52380952380952,0.09523809523809523
Weligton Róbson Pena de Oliveira,37,3250,0,3,87.83783783783784,0.08108108108108109
Sérgio Paulo Barbosa Valente,38,3242,20,8,85.3157894736842,0.21052631578947367
Charles Días Barbosa de Oliveira,42,3769,7,7,89.73809523809524,0.16666666666666666
Marcos Alberto Angeleri,15,1311,0,1,87.4,0.06666666666666667
Idriss Carlos Kameni,42,3756,0,1,89.42857142857143,0.023809523809523808
Gonzalo Castro Irizábal,36,3000,11,14,83.33333333333333,0.3888888888888889
Ignacio Camacho Barnola,31,2724,0,3,87.87096774193549,0.0967741935483871
Miguel Torres Gómez,31,2769,1,2,89.3225806451613,0.06451612903225806
Roberto José Rosales Altuve,40,3563,0,1,89.075,0.025
Juan Pablo Añor Acosta,33,2755,13,14,83.48484848484848,0.42424242424242425
Javier Lara Grande,2,148,0,1,74.0,0.5
Federico Piovaccari,2,183,2,0,91.5,0.0
Sandro Ramírez Castillo,19,1616,14,4,85.05263157894737,0.21052631578947367
Ander Capa Rodríguez,44,3915,4,4,88.97727272727273,0.09090909090909091
Derek Owusu Boateng,4,356,2,0,89.0,0.0
Saúl Berjón Pérez,31,2544,13,13,82.06451612903226,0.41935483870967744
Daniel Nieto Vela,1,91,1,0,91.0,0.0
Eneko Bóveda Altube,27,2420,8,2,89.62962962962963,0.07407407407407407
Jon Errasti Zabalete,2,146,0,1,73.0,0.5
Daniel García Carrillo,43,3803,2,6,88.44186046511628,0.13953488372093023
Abraham Minero Fernández,3,226,1,0,75.33333333333333,0.0
Raúl Albentosa Redal,33,2992,2,0,90.66666666666667,0.0
Xabier Iruretagoiena Aranzamendi,5,445,0,0,89.0,0.0
Manuel Castellano Castro,13,1125,5,1,86.53846153846153,0.07692307692307693
Borja Ekiza Imaz,10,846,2,2,84.6,0.2
Anaitz Arbilla Zabala,17,1499,0,1,88.17647058823529,0.058823529411764705
Roberto Román Triguero,37,3139,1,4,84.83783783783784,0.10810810810810811
Alberto Bueno Calvo,5,399,0,2,79.8,0.4
Jonathan Viera Ramos,42,3654,2,11,87.0,0.2619047619047619
Carles Puyol i Saforcada,181,15603,6,30,86.20441988950276,0.16574585635359115
Joaquín Oscar Larrivey,4,305,1,3,76.25,0.75
Samuele Longo,19,1655,16,3,87.10526315789474,0.15789473684210525
Cristian Tello Herrera,68,5838,41,16,85.8529411764706,0.23529411764705882
Johan Andrés Mojica Palacio,14,1353,2,0,96.64285714285714,0.0
José Raúl Baena Urdiales,31,2596,2,6,83.74193548387096,0.1935483870967742
Iago Falqué Silva,23,1849,9,10,80.3913043478261,0.43478260869565216
Roberto Trashorras Gayoso,42,3761,1,4,89.54761904761905,0.09523809523809523
Rubén Rochina Naixes,39,3197,8,19,81.97435897435898,0.48717948717948717
Rubén Iván Martínez Andrade,23,2090,0,0,90.8695652173913,0.0
Saúl Ñíguez Esclapez,42,3701,7,6,88.11904761904762,0.14285714285714285
José Eduardo Rosa Vale de Castro,27,2150,0,6,79.62962962962963,0.2222222222222222
Pablo Pérez Rodríguez,18,1450,9,8,80.55555555555556,0.4444444444444444
Arnaldo Antonio Sanabria Ayala,31,2571,2,15,82.93548387096774,0.4838709677419355
Ismael López Blanco,32,2816,4,4,88.0,0.125
Roberto Canella Suárez,13,1098,2,3,84.46153846153847,0.23076923076923078
Miguel Ángel Guerrero Martín,26,2052,11,14,78.92307692307692,0.5384615384615384
Carlos Castro García,26,2226,18,5,85.61538461538461,0.19230769230769232
Alejandro Menéndez Díez,21,1809,10,4,86.14285714285714,0.19047619047619047
Alen Halilović,38,3269,13,9,86.02631578947368,0.23684210526315788
Rachid Aït-Atmane,18,1615,7,1,89.72222222222223,0.05555555555555555
Ognjen Vranješ,11,991,1,1,90.0909090909091,0.09090909090909091
Igor Lichnovsky Osorio,5,469,0,0,93.8,0.0
Iván Cuéllar Sacristán,39,3560,0,0,91.28205128205128,0.0
Omar Mascarell González,26,2251,6,4,86.57692307692308,0.15384615384615385
Luis Hernández Rodríguez,38,3459,0,0,91.02631578947368,0.0
Douglas Pereira dos Santos,4,303,2,2,75.75,0.5
Víctor Rodríguez Romero,36,3077,8,15,85.47222222222223,0.4166666666666667
Francisco Alcácer García,72,6020,29,22,83.61111111111111,0.3055555555555556
Jorge Franco Alviz,28,2365,19,8,84.46428571428571,0.2857142857142857
André Filipe Tavares Gomes,74,6289,24,22,84.98648648648648,0.2972972972972973
Sergio Álvarez Díaz,29,2442,1,6,84.20689655172414,0.20689655172413793
Mikel Vesga Arruti,5,433,3,1,86.6,0.2
Xavier Torres Buigues,19,1661,6,2,87.42105263157895,0.10526315789473684
Juan Rodríguez Martínez,1,91,0,0,91.0,0.0
Elderson Uwa Echiejile,21,1866,2,1,88.85714285714286,0.047619047619047616
Marc-André ter Stegen,134,12186,1,0,90.94029850746269,0.0
Samuel Yves Umtiti,109,9787,11,6,89.78899082568807,0.05504587155963303
Jean-Sylvain Claude Babin,28,2532,0,1,90.42857142857143,0.03571428571428571
Ignacio Cases Mora,27,2386,3,2,88.37037037037037,0.07407407407407407
Felipe Salvador Caicedo Corozo,36,2814,5,19,78.16666666666667,0.5277777777777778
Gerard Moreno Balaguero,45,3857,16,15,85.71111111111111,0.3333333333333333
Hernán Arsenio Pérez González,34,2940,6,8,86.47058823529412,0.23529411764705882
Roberto Antonio Correa Silva,8,601,2,3,75.125,0.375
José Alberto Cañas Ruiz Herrera,18,1512,6,4,84.0,0.2222222222222222
Francisco Montañés Claverías,9,782,6,1,86.88888888888889,0.1111111111111111
Enzo Pablo Roco Roco,34,3075,7,0,90.44117647058823,0.0
Víctor Sánchez Mata,46,3825,5,14,83.15217391304348,0.30434782608695654
Pau López Sabata,41,3713,1,0,90.5609756097561,0.0
Javier López Rodríguez,40,3458,5,6,86.45,0.15
Marco Asensio Willemsen,47,4053,9,14,86.23404255319149,0.2978723404255319
Papa Kouly Diop,44,3768,1,9,85.63636363636364,0.20454545454545456
Víctor Guillermo Álvarez Delgado,28,2182,2,14,77.92857142857143,0.5
Rubén Duarte Sánchez,27,2382,1,3,88.22222222222223,0.1111111111111111
Papa Babacar Diawara,2,108,0,2,54.0,1.0
Iván López Álvarez,2,180,1,0,90.0,0.0
Juan Antonio Rodríguez Villamuela,43,3625,4,12,84.30232558139535,0.27906976744186046
Alejandro Felip Selma,1,90,1,0,90.0,0.0
Pedro León Sánchez Gil,41,3210,12,22,78.29268292682927,0.5365853658536586
Sergio Escudero Palomo,23,2058,3,2,89.47826086956522,0.08695652173913043
Emiliano Buendía,18,1577,11,2,87.61111111111111,0.1111111111111111
Roberto Lago Soto,20,1651,0,4,82.55,0.2
Mehdi Lacen,42,3704,1,5,88.19047619047619,0.11904761904761904
Álvaro Arroyo Martínez,2,181,1,0,90.5,0.0
Alexis Ruano Delgado,31,2796,0,0,90.19354838709677,0.0
Fredy Hinestroza Arias,1,90,0,0,90.0,0.0
Emiliano Daniel Velázquez Maldonado,13,1170,0,1,90.0,0.07692307692307693
Vicente Guaita Panadero,45,4081,0,0,90.68888888888888,0.0
Rubén Peña Jiménez,6,517,3,1,86.16666666666667,0.16666666666666666
Alberto Mateus Contreiras Gonçalves,33,2928,25,5,88.72727272727273,0.15151515151515152
Javier Guerra Rodríguez,32,2758,8,8,86.1875,0.25
Lluis Sastre Reus,3,264,1,1,88.0,0.3333333333333333
Javier Baraja Vegas,3,272,2,0,90.66666666666667,0.0
Thiago Alcântara do Nascimento,90,7840,38,17,87.11111111111111,0.18888888888888888
Óscar Javier González Marcos,5,456,3,1,91.2,0.2
Antonio Rukavina,23,2101,6,0,91.34782608695652,0.0
Henrique Sereno Fonseca,2,182,0,0,91.0,0.0
Daniel Hernández Santos,1,93,0,0,93.0,0.0
Víctor Pérez Alonso,1,92,0,0,92.0,0.0
Julián Omar Ramos Suárez,4,363,2,0,90.75,0.0
Mikel Balenziaga Oruesagasti,42,3712,2,3,88.38095238095238,0.07142857142857142
Marc Valiente Hernández,3,196,0,2,65.33333333333333,0.6666666666666666
José Luis Gayà Peña,30,2562,6,4,85.4,0.13333333333333333
Aymen Abdennour,24,2056,2,2,85.66666666666667,0.08333333333333333
Rodrigo Moreno Machado,34,2885,14,11,84.8529411764706,0.3235294117647059
Santiago Mina Lorenzo,35,2882,14,13,82.34285714285714,0.37142857142857144
Enzo Nicolás Pérez,25,1885,4,16,75.4,0.64
Daniel Parejo Muñoz,47,4174,5,9,88.80851063829788,0.19148936170212766
Lucas Digne,61,5316,8,10,87.14754098360656,0.16393442622950818
Luís Carlos Almeida da Cunha,1,95,0,0,95.0,0.0
João Pedro Cavaco Cancelo,39,3320,5,9,85.12820512820512,0.23076923076923078
Eliaquim Mangala,26,2239,0,3,86.11538461538461,0.11538461538461539
Mario Suárez Mata,30,2424,11,10,80.8,0.3333333333333333
Ezequiel Marcelo Garay,9,821,0,1,91.22222222222223,0.1111111111111111
Diego Alves Carreira,27,2444,0,0,90.51851851851852,0.0
Alfreð Finnbogason,19,1662,3,6,87.47368421052632,0.3157894736842105
Alberto De La Bella Madureño,23,2056,1,1,89.3913043478261,0.043478260869565216
Esteban Félix Granero Molina,23,1989,11,3,86.47826086956522,0.13043478260869565
Carlos Martínez Díez,16,1418,4,1,88.625,0.0625
Gerónimo Rulli,41,3675,0,0,89.63414634146342,0.0
Borja González Tomás,37,3173,8,14,85.75675675675676,0.3783783783783784
Gonzalo Escalante,39,3407,3,10,87.35897435897436,0.2564102564102564
Izet Hajrović,7,584,5,2,83.42857142857143,0.2857142857142857
Sergio Enrich Ametller,43,3716,13,16,86.4186046511628,0.37209302325581395
Takashi Inui,38,3147,11,16,82.8157894736842,0.42105263157894735
Iván Ramis Barrios,30,2508,2,5,83.6,0.16666666666666666
Adrián González Morales,42,3493,9,16,83.16666666666667,0.38095238095238093
David Juncà Reñé,34,3029,6,2,89.08823529411765,0.058823529411764705
Josip Radošević,8,665,3,2,83.125,0.25
Asier Riesgo Unamuno,36,3301,0,0,91.69444444444444,0.0
Rodrigo Ríos Lozano,2,153,0,1,76.5,0.5
Hélder Jorge Leal Rodrigues Barbosa,2,182,2,0,91.0,0.0
Miguel Ángel García Pérez Roldán,7,582,2,2,83.14285714285714,0.2857142857142857
Marcos Tébar Ramiro,2,184,1,0,92.0,0.0
Ramon Olamilekan Azeez,5,406,1,2,81.2,0.4
Jesús Joaquín Fernández Sáez de la Torre,25,1858,7,16,74.32,0.64
Sebastián Dubarbier,3,276,1,0,92.0,0.0
José Antonio García Rabasco,32,2786,6,6,87.0625,0.1875
