player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score,availability_ratio,minutes_variability,absence_rate,fatigue_index,injury_risk_score,sentiment_compound,positive_ratio,negative_ratio,neutral_ratio,hype_score
Mason Mount,0.0,1.0,11.0,256.0,211.0,0.0,2.0,0.0,0.0,0.0,13.0,0.82421875,9,808,2,3,89.77777777777777,0.3333333333333333,1.0,0.1111111111111111,0.0,267.0,2.0,0.2222222222222222,6.5,0.7222222222222222,89.77777777777777,0.2222222222222222,269.0,29.88888888888889,0.0024691358024691,30.11111111111111,-0.2777777777777778,119.60864197530864,0.9975308641975308,0.0,0.9841269841269842,0.1919111111111111,0.1122693554531982,-0.15921999999999997,0.1,0.4,0.5,-0.35922
Masoud Shojaei Soleimani,0.0,0.0,3.0,81.0,43.0,0.0,4.0,1.0,0.0,0.0,11.0,0.5308641975308642,6,516,3,2,86.0,0.3333333333333333,0.0,0.0,0.0,84.0,5.0,0.8333333333333334,5.5,0.9166666666666666,86.0,0.5,89.0,14.833333333333334,0.0444444444444444,14.833333333333334,0.7500000000000001,101.53888888888888,0.9555555555555556,0.0,0.9894179894179894,0.4682666666666666,0.1517695663387611,-0.16776,0.1,0.4,0.5,-0.36776
Massadio Haïdara,0.0,0.0,5.0,338.0,265.0,0.0,13.0,20.0,0.0,0.0,12.0,0.7840236686390533,10,902,4,1,90.2,0.1,0.0,0.0,0.0,343.0,33.0,3.3,6.0,0.6,90.2,0.4,376.0,37.6,0.0,37.6,6.0,133.8,1.002222222222222,0.0,0.982363315696649,1.7402,0.1802304146736267,-0.047490000000000004,0.1,0.2,0.7,-0.047490000000000004
Massimiliano Carlini,0.0,0.0,4.0,135.0,91.0,0.0,4.0,3.0,0.0,0.0,12.0,0.674074074074074,14,1265,12,1,90.35714285714286,0.0714285714285714,0.0,0.0,0.0,139.0,7.0,0.5,6.0,0.4285714285714285,90.35714285714286,0.8571428571428571,146.0,10.428571428571429,0.0,10.428571428571429,0.5714285714285714,101.35714285714286,1.003968253968254,0.0,0.9753086419753086,0.3765,0.0668550433697405,-0.12942,0.1,0.4,0.5,-0.32942000000000005
Massimo Ambrosini,0.0,0.0,0.0,42.0,34.0,0.0,0.0,9.0,0.0,0.0,3.0,0.8095238095238095,1,92,0,0,92.0,0.0,0.0,0.0,0.0,42.0,9.0,9.0,1.5,1.5,92.0,0.0,51.0,51.0,0.0,51.0,16.5,159.5,1.022222222222222,0.0,0.998236331569665,4.5092,0.427235514429794,-0.07813,0.3,0.4,0.3,0.12186999999999995
Massimo Bonini,0.0,0.0,0.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8363636363636363,1,78,0,1,78.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,1.5,1.5,78.0,0.0,55.0,55.0,0.1333333333333333,55.0,-1.5,131.36666666666667,0.8666666666666667,0.0,0.998236331569665,0.0078,0.2681145775810098,-0.18935,0.1,0.5,0.4,-0.48934999999999995
Massimo Crippa,0.0,0.0,5.0,69.0,53.0,0.0,3.0,0.0,0.0,0.0,5.0,0.7681159420289855,2,206,1,0,103.0,0.0,0.0,0.0,0.0,74.0,3.0,1.5,2.5,1.25,103.0,0.5,77.0,38.5,0.0,38.5,1.75,143.25,1.1444444444444444,0.0,0.9964726631393298,0.7706,0.1432330523694166,0.15059,0.5,0.1,0.4,1.0505900000000001
Massimo Gobbi,0.0,1.0,14.0,1689.0,1252.0,0.0,31.0,85.0,0.0,0.0,51.0,0.7412670219064535,34,3065,3,1,90.1470588235294,0.0294117647058823,1.0,0.0294117647058823,0.0,1703.0,116.0,3.411764705882353,25.5,0.75,90.1470588235294,0.088235294117647,1819.0,53.5,0.0,53.55882352941177,6.073529411764706,149.77941176470588,1.0016339869281046,0.0,0.9400352733686068,2.0123823529411764,0.200239029837264,-0.06532,0.2,0.4,0.4,-0.06532
Massimo Maccarone,14.0,5.0,83.0,658.0,444.0,0.0,5.0,24.0,1.0,0.0,47.0,0.6747720364741642,38,3050,3,20,80.26315789473684,0.5263157894736842,19.0,0.5,0.1686746987951807,741.0,29.0,0.7631578947368421,24.5,0.6447368421052632,80.26315789473684,0.0789473684210526,770.0,20.26315789473684,0.1081871345029239,21.769181991122384,0.8815789473684211,102.80573169872471,0.8918128654970761,0.0,0.9329805996472664,0.6865789473684211,0.1845112884269087,-0.13820000000000002,0.0,0.3,0.7,-0.43820000000000003
Massimo Mauro,0.0,0.0,0.0,121.0,86.0,0.0,2.0,1.0,0.0,0.0,3.0,0.7107438016528925,2,146,0,2,73.0,1.0,0.0,0.0,0.0,121.0,3.0,1.5,1.5,0.75,73.0,0.0,124.0,62.0,0.1888888888888888,62.0,2.25,137.0611111111111,0.8111111111111111,0.0,0.9964726631393298,0.7646,0.2765102667601279,-0.04296,0.1,0.2,0.7,-0.04296
Massimo Oddo,0.0,0.0,0.0,44.0,24.0,0.0,0.0,10.0,0.0,0.0,1.0,0.5454545454545454,1,90,0,0,90.0,0.0,0.0,0.0,0.0,44.0,10.0,10.0,0.5,0.5,90.0,0.0,54.0,54.0,0.0,54.0,19.5,163.5,1.0,0.0,0.998236331569665,5.009,0.3916195009106142,0.015790000000000005,0.2,0.1,0.7,0.31579000000000007
Massimo Zenildo Zappino,0.0,0.0,0.0,117.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068376068376068,4,356,1,0,89.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,89.0,0.25,117.0,29.25,0.011111111111111,29.25,0.0,118.2388888888889,0.9888888888888888,0.0,0.9929453262786596,0.0356,0.0034763153272752,0.07515,0.4,0.2,0.4,0.6751500000000001
Mate Bilić,0.0,1.0,5.0,41.0,33.0,0.0,0.0,2.0,0.0,0.0,4.0,0.8048780487804879,5,418,3,1,83.6,0.2,1.0,0.2,0.0,46.0,2.0,0.4,2.0,0.4,83.6,0.6,48.0,9.6,0.0711111111111111,10.0,0.4,93.92888888888888,0.9288888888888888,0.0,0.9911816578483246,0.2418,0.083665748404645,-0.32397,0.1,0.7,0.2,-0.8239699999999999
Matej Maglica,0.0,0.0,0.0,49.0,35.0,0.0,4.0,4.0,0.0,0.0,2.0,0.7142857142857143,2,174,1,1,87.0,0.5,0.0,0.0,0.0,49.0,8.0,4.0,1.0,0.5,87.0,0.5,57.0,28.5,0.0333333333333333,28.5,7.5,122.96666666666668,0.9666666666666668,0.0,0.9964726631393298,2.0174,0.2545574224949406,-0.03345,0.1,0.4,0.5,-0.23345000000000002
Mateo Ezequiel García,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1,90,1,0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90.0,1.0,5.0,5.0,0.0,5.0,0.0,95.0,1.0,0.0,0.998236331569665,0.009,0.0,-0.11966000000000002,0.1,0.4,0.5,-0.31966000000000006
Mateo Kovačić,0.0,4.0,29.0,1834.0,1663.0,0.0,32.0,19.0,1.0,0.0,35.0,0.906761177753544,48,4253,23,18,88.60416666666667,0.375,4.0,0.0833333333333333,0.0,1863.0,51.0,1.0625,18.5,0.3854166666666667,88.60416666666667,0.4791666666666667,1914.0,39.875,0.0155092592592592,40.04166666666666,1.7395833333333333,130.36990740740742,0.9844907407407408,0.0,0.9153439153439152,0.95655,0.1505232405735735,0.02730000000000001,0.4,0.2,0.4,0.6273000000000001
Mateo Pablo Musacchio,1.0,0.0,5.0,654.0,519.0,0.0,34.0,98.0,0.0,0.0,25.0,0.7935779816513762,22,1905,1,4,86.5909090909091,0.1818181818181818,1.0,0.0454545454545454,0.2,659.0,132.0,6.0,12.5,0.5681818181818182,86.5909090909091,0.0454545454545454,791.0,35.95454545454545,0.0378787878787878,36.64545454545454,11.431818181818182,134.63030303030305,0.9621212121212122,0.0,0.961199294532628,3.1905,0.2982770468106493,-0.039749999999999994,0.1,0.2,0.7,-0.039749999999999994
Mateo Retegui,0.0,0.0,4.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5294117647058824,4,375,3,0,93.75,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.5,0.125,93.75,0.75,21.0,5.25,0.0,5.25,-0.125,98.875,1.0416666666666667,0.0,0.9929453262786596,0.0375,0.0109297442526871,-0.03964,0.3,0.3,0.4,0.26036
Mateus Cardoso Lemos Martins,0.0,0.0,1.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,74,0,1,74.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,74.0,0.0,21.0,21.0,0.1777777777777778,21.0,0.0,94.82222222222222,0.8222222222222222,0.0,0.998236331569665,0.0074,0.1676099817877153,-0.05889,0.4,0.4,0.2,0.34111
Mateusz Andrzej Klich,0.0,0.0,1.0,119.0,83.0,0.0,2.0,3.0,0.0,0.0,3.0,0.6974789915966386,3,210,0,3,70.0,1.0,0.0,0.0,0.0,120.0,5.0,1.6666666666666667,1.5,0.5,70.0,0.0,125.0,41.66666666666666,0.2222222222222222,41.66666666666666,2.833333333333333,114.27777777777776,0.7777777777777778,0.0,0.9947089947089948,0.8543333333333334,0.2698456148900854,-0.07231,0.2,0.3,0.5,0.027690000000000034
Mateusz Bogusz,0.0,0.0,2.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1,95,0,0,95.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,1.0,95.0,0.0,47.0,47.0,0.0,47.0,-1.0,141.0,1.0555555555555556,0.0,0.998236331569665,0.0095,0.0712391473929217,-0.07219,0.2,0.4,0.4,-0.07219
Mateusz Wieteska,0.0,0.0,1.0,86.0,74.0,0.0,4.0,5.0,0.0,0.0,3.0,0.8604651162790697,2,181,0,0,90.5,0.0,0.0,0.0,0.0,87.0,9.0,4.5,1.5,0.75,90.5,0.0,96.0,48.0,0.0,48.0,8.25,146.75,1.0055555555555555,0.0,0.9964726631393298,2.2681,0.214258589125478,0.04172000000000001,0.2,0.1,0.7,0.34172
Matheus Dória Macedo,0.0,0.0,2.0,169.0,113.0,0.0,16.0,31.0,0.0,0.0,8.0,0.6686390532544378,8,709,1,1,88.625,0.125,0.0,0.0,0.0,171.0,47.0,5.875,4.0,0.5,88.625,0.125,218.0,27.25,0.0152777777777777,27.25,11.25,127.10972222222222,0.9847222222222224,0.0,0.9858906525573192,3.0084,0.2691462378419946,-0.042970000000000015,0.2,0.3,0.5,0.05703000000000002
Matheus Luiz Nunes,0.0,0.0,2.0,50.0,40.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8,4,375,3,1,93.75,0.25,0.0,0.0,0.0,52.0,1.0,0.25,1.0,0.25,93.75,0.75,53.0,13.25,0.0,13.25,0.25,107.25,1.0416666666666667,0.0,0.9929453262786596,0.1625,0.0643324034677709,0.03657000000000001,0.3,0.3,0.4,0.33657
Matheus Soares Thuler,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,1,52,0,1,52.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,52.0,0.0,13.0,13.0,0.4222222222222223,13.0,0.0,64.57777777777778,0.5777777777777777,0.0,0.998236331569665,0.0052,0.2022639562905168,-0.08353999999999999,0.1,0.3,0.6,-0.18353999999999998
Mathew Leckie,4.0,1.0,50.0,1112.0,771.0,0.0,35.0,27.0,2.0,0.0,69.0,0.6933453237410072,39,3388,4,13,86.87179487179488,0.3333333333333333,5.0,0.1282051282051282,0.08,1162.0,62.0,1.5897435897435896,36.5,0.935897435897436,86.87179487179488,0.1025641025641025,1224.0,31.384615384615383,0.0347578347578347,31.88102564102564,2.243589743589744,120.96165242165242,0.9652421652421652,0.0,0.9312169312169312,1.1336717948717947,0.1991386277855547,-0.11556999999999999,0.1,0.3,0.6,-0.21556999999999998
Mathew Ryan,0.0,0.0,0.0,553.0,386.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6980108499095841,15,1381,0,0,92.06666666666666,0.0,0.0,0.0,0.0,553.0,1.0,0.0666666666666666,0.0,0.0,92.06666666666666,0.0,554.0,36.93333333333333,0.0,36.93333333333333,0.1333333333333333,129.13333333333333,1.022962962962963,0.0,0.9735449735449736,0.1714333333333333,0.0115658292602268,0.01037,0.3,0.3,0.4,0.31037
Mathias Autret,0.0,0.0,1.0,41.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8048780487804879,1,68,0,1,68.0,1.0,0.0,0.0,0.0,42.0,1.0,1.0,0.5,0.5,68.0,0.0,43.0,43.0,0.2444444444444444,43.0,1.5,112.25555555555556,0.7555555555555555,0.0,0.998236331569665,0.5068,0.2482646113631365,-0.09907000000000002,0.2,0.5,0.3,-0.19907
Mathias Coureur,1.0,3.0,21.0,275.0,202.0,0.0,10.0,4.0,0.0,0.0,9.0,0.7345454545454545,10,915,1,1,91.5,0.1,4.0,0.4,0.0476190476190476,296.0,14.0,1.4,4.5,0.45,91.5,0.1,310.0,31.0,0.0,31.942857142857143,2.35,125.79285714285714,1.0166666666666666,0.0,0.982363315696649,0.7915,0.1019990791008099,-0.21765000000000004,0.1,0.5,0.4,-0.51765
Mathias Flaga Olesen,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1,89,1,0,89.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,89.0,1.0,12.0,12.0,0.011111111111111,12.0,0.0,100.9888888888889,0.9888888888888888,0.0,0.998236331569665,0.0089,0.0015751806592182,-0.14075,0.2,0.5,0.3,-0.24074999999999996
Mathias Jattah-Njie Jørgensen,1.0,0.0,1.0,100.0,86.0,0.0,2.0,8.0,0.0,0.0,4.0,0.86,3,300,1,0,100.0,0.0,1.0,0.3333333333333333,1.0,101.0,10.0,3.333333333333333,2.0,0.6666666666666666,100.0,0.3333333333333333,111.0,37.0,0.0,40.66666666666666,6.0,146.66666666666666,1.1111111111111112,0.0,0.9947089947089948,1.6966666666666663,0.1676368809049496,0.07979999999999998,0.5,0.2,0.3,0.8798
Mathias Jensen,0.0,1.0,4.0,188.0,143.0,0.0,1.0,1.0,0.0,0.0,7.0,0.7606382978723404,8,723,7,1,90.375,0.125,1.0,0.125,0.0,192.0,2.0,0.25,3.5,0.4375,90.375,0.875,194.0,24.25,0.0,24.5,0.0625,114.9375,1.0041666666666669,0.0,0.9858906525573192,0.1973,0.0623600652540938,-0.10525999999999999,0.1,0.5,0.4,-0.40525999999999995
Mathias Pereira Lage,0.0,0.0,1.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7272727272727273,1,94,1,0,94.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,94.0,1.0,13.0,13.0,0.0,13.0,2.0,109.0,1.0444444444444445,0.0,0.998236331569665,0.5094,0.0356302542283038,-0.019840000000000007,0.3,0.3,0.4,0.28015999999999996
Mathias Serin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91,1,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,1.011111111111111,0.0,0.998236331569665,0.0091,7.120354562011125e-06,0.05713,0.3,0.3,0.4,0.35713
Mathieu Berson,0.0,0.0,0.0,53.0,43.0,0.0,0.0,4.0,0.0,0.0,8.0,0.8113207547169812,3,147,0,3,49.0,1.0,0.0,0.0,0.0,53.0,4.0,1.3333333333333333,4.0,1.3333333333333333,49.0,0.0,57.0,19.0,0.4555555555555556,19.0,1.3333333333333333,68.87777777777778,0.5444444444444444,0.0,0.9947089947089948,0.6813666666666667,0.3500943842554719,0.10297999999999999,0.6,0.2,0.2,1.10298
Mathieu Bodmer,1.0,1.0,4.0,931.0,785.0,0.0,16.0,61.0,0.0,0.0,27.0,0.8431793770139635,19,1624,3,3,85.47368421052632,0.1578947368421052,2.0,0.1052631578947368,0.25,935.0,77.0,4.052631578947368,13.5,0.7105263157894737,85.47368421052632,0.1578947368421052,1012.0,53.26315789473684,0.0502923976608187,54.22368421052632,7.394736842105263,147.04181286549706,0.9497076023391812,0.0,0.9664902998236332,2.188715789473684,0.2354428098534714,0.019090000000000006,0.1,0.1,0.8,0.11909000000000002
Mathieu Choiniere,1.0,0.0,1.0,74.0,64.0,0.0,1.0,2.0,0.0,0.0,3.0,0.8648648648648649,2,218,1,0,109.0,0.0,1.0,0.5,1.0,75.0,3.0,1.5,1.5,0.75,109.0,0.5,78.0,39.0,0.0,43.0,2.25,154.25,1.211111111111111,0.0,0.9964726631393298,0.7718,0.1077167238141049,-0.07680000000000001,0.2,0.3,0.5,0.023200000000000026
Mathieu Coutadeur,0.0,0.0,0.0,88.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8636363636363636,2,154,0,1,77.0,0.5,0.0,0.0,0.0,88.0,1.0,0.5,0.5,0.25,77.0,0.0,89.0,44.5,0.1444444444444445,44.5,0.75,122.10555555555555,0.8555555555555555,0.0,0.9964726631393298,0.2654,0.1278309343012796,-0.13577,0.3,0.4,0.3,0.06422999999999995
Mathieu Debuchy,0.0,0.0,5.0,497.0,356.0,0.0,30.0,23.0,0.0,0.0,18.0,0.716297786720322,10,841,0,5,84.1,0.5,0.0,0.0,0.0,502.0,53.0,5.3,9.0,0.9,84.1,0.0,555.0,55.5,0.0655555555555555,55.5,9.7,149.23444444444445,0.9344444444444444,0.0,0.982363315696649,2.7341,0.3386590948288819,-0.08270999999999999,0.2,0.4,0.4,-0.08270999999999999
Mathieu Deplagne,0.0,0.0,6.0,995.0,805.0,0.0,29.0,63.0,1.0,0.0,28.0,0.8090452261306532,25,2112,4,6,84.48,0.24,0.0,0.0,0.0,1001.0,92.0,3.68,15.0,0.6,84.48,0.16,1093.0,43.72,0.0613333333333333,43.72,6.760000000000001,134.89866666666668,0.9386666666666666,0.0,0.9559082892416226,2.0512,0.2310460117311797,-0.14508000000000001,0.1,0.4,0.5,-0.34508000000000005
Mathieu Flamini,0.0,0.0,7.0,628.0,548.0,0.0,13.0,26.0,1.0,0.0,19.0,0.8726114649681529,17,1447,5,3,85.11764705882354,0.1764705882352941,0.0,0.0,0.0,635.0,39.0,2.294117647058824,10.5,0.6176470588235294,85.11764705882354,0.2941176470588235,674.0,39.64705882352941,0.0542483660130719,39.64705882352941,3.970588235294117,128.681045751634,0.945751633986928,0.0,0.9700176366843034,1.291758823529412,0.1681716521093422,0.1892,0.5,0.1,0.4,1.0892
Mathieu Gorgelin,0.0,0.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,1,93,0,0,93.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,93.0,0.0,31.0,31.0,0.0,31.0,0.0,124.0,1.0333333333333334,0.0,0.998236331569665,0.0093,2.13610636860335e-05,-0.05440999999999999,0.2,0.4,0.4,-0.05440999999999999
Mathieu Peybernes,0.0,0.0,0.0,782.0,559.0,0.0,43.0,118.0,1.0,0.0,12.0,0.7148337595907929,25,2222,2,3,88.88,0.12,0.0,0.0,0.0,782.0,161.0,6.44,7.0,0.28,88.88,0.08,943.0,37.72,0.0124444444444444,37.72,12.6,139.18755555555555,0.9875555555555556,0.0,0.9559082892416226,3.4422,0.2832540336808594,-0.07908,0.1,0.3,0.6,-0.17907999999999996
Mathieu Valbuena,1.0,5.0,41.0,1319.0,1033.0,0.0,4.0,2.0,2.0,0.0,31.0,0.7831690674753601,26,2173,5,11,83.57692307692308,0.4230769230769231,6.0,0.2307692307692307,0.024390243902439,1360.0,6.0,0.2307692307692307,17.5,0.6730769230769231,83.57692307692308,0.1923076923076923,1366.0,52.53846153846154,0.0713675213675213,53.07317073170732,-0.2115384615384615,136.3671878257244,0.9286324786324788,0.0,0.9541446208112876,0.3326846153846153,0.1413853507894404,-0.29244,0.2,0.6,0.2,-0.49243999999999993
Mathilde Hauge Harviken,0.0,0.0,0.0,358.0,306.0,0.0,4.0,27.0,0.0,0.0,2.0,0.8547486033519553,7,598,1,2,85.42857142857143,0.2857142857142857,0.0,0.0,0.0,358.0,31.0,4.428571428571429,1.0,0.1428571428571428,85.42857142857143,0.1428571428571428,389.0,55.57142857142857,0.0507936507936508,55.57142857142857,8.714285714285715,149.66349206349207,0.9492063492063492,0.0,0.9876543209876544,2.2740857142857145,0.2193751854965384,-0.09872,0.2,0.3,0.5,0.0012800000000000311
Mathis Rayan Cherki,0.0,0.0,2.0,63.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,3,256,2,1,85.33333333333333,0.3333333333333333,0.0,0.0,0.0,65.0,0.0,0.0,0.5,0.1666666666666666,85.33333333333333,0.6666666666666666,65.0,21.666666666666668,0.0518518518518518,21.666666666666668,-0.1666666666666666,106.78148148148148,0.9481481481481482,0.0,0.9947089947089948,0.0256,0.0679023382716947,-0.14828999999999998,0.1,0.5,0.4,-0.44828999999999997
Mathys Tel,0.0,1.0,2.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608696,2,190,2,0,95.0,0.0,1.0,0.5,0.0,25.0,0.0,0.0,0.0,0.0,95.0,1.0,25.0,12.5,0.0,13.5,0.0,108.5,1.0555555555555556,0.0,0.9964726631393298,0.019,0.0007120354562011,0.09966000000000001,0.4,0.1,0.5,0.79966
Mathías Adalberto Villasanti Rolón,0.0,1.0,3.0,102.0,91.0,0.0,2.0,4.0,0.0,0.0,7.0,0.8921568627450981,3,237,0,2,79.0,0.6666666666666666,1.0,0.3333333333333333,0.0,105.0,6.0,2.0,3.5,1.1666666666666667,79.0,0.0,111.0,37.0,0.1222222222222222,37.66666666666666,2.833333333333333,119.37777777777778,0.8777777777777778,0.0,0.9947089947089948,1.0237,0.2676644129425893,0.02263,0.1,0.0,0.9,0.22263000000000002
Mathías Olivera Miramontes,1.0,0.0,7.0,396.0,333.0,0.0,11.0,26.0,2.0,0.0,4.0,0.8409090909090909,10,795,0,5,79.5,0.5,1.0,0.1,0.1428571428571428,403.0,37.0,3.7,4.0,0.4,79.5,0.0,440.0,44.0,0.1166666666666667,44.62857142857143,7.0,131.01190476190476,0.8833333333333333,0.0,0.982363315696649,1.9295,0.2530455338762735,-0.008909999999999982,0.3,0.3,0.4,0.29109
Matija Nastasić,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,16,0,1,16.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.8222222222222222,6.0,0.0,21.177777777777777,0.1777777777777777,0.0,0.998236331569665,0.0016,0.2589704600223737,-0.05689999999999999,0.2,0.3,0.5,0.04310000000000004
Mato Jajalo,0.0,0.0,20.0,1077.0,860.0,0.0,27.0,51.0,0.0,0.0,51.0,0.7985143918291551,28,2398,4,6,85.64285714285714,0.2142857142857142,0.0,0.0,0.0,1097.0,78.0,2.7857142857142856,25.5,0.9107142857142856,85.64285714285714,0.1428571428571428,1175.0,41.96428571428572,0.0484126984126984,41.96428571428572,4.660714285714286,132.21944444444443,0.9515873015873016,0.0,0.9506172839506172,1.6326571428571428,0.217866348458398,-0.18153,0.1,0.4,0.5,-0.38153000000000004
Mats Hummels,2.0,2.0,22.0,2874.0,2499.0,0.0,53.0,165.0,0.0,0.0,25.0,0.8695198329853863,38,3323,1,5,87.44736842105263,0.131578947368421,4.0,0.1052631578947368,0.0909090909090909,2896.0,218.0,5.7368421052631575,12.5,0.3289473684210526,87.44736842105263,0.0263157894736842,3114.0,81.94736842105263,0.0283625730994152,82.43062200956938,11.144736842105262,180.99436469962785,0.9716374269005849,0.0,0.9329805996472664,3.200721052631579,0.2734608812300708,-0.24994,0.1,0.7,0.2,-0.7499399999999999
Matt Grimes,0.0,0.0,1.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7391304347826086,1,93,0,0,93.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.5,1.5,93.0,0.0,47.0,47.0,0.0,47.0,-1.5,138.5,1.0333333333333334,0.0,0.998236331569665,0.0093,0.1068266794938535,-0.28447999999999996,0.0,0.9,0.1,-1.18448
Matt Heath,0.0,0.0,0.0,16.0,13.0,0.0,0.0,7.0,0.0,0.0,1.0,0.8125,1,90,0,0,90.0,0.0,0.0,0.0,0.0,16.0,7.0,7.0,0.5,0.5,90.0,0.0,23.0,23.0,0.0,23.0,13.5,126.5,1.0,0.0,0.998236331569665,3.509,0.2848141824804467,-0.08530000000000001,0.4,0.4,0.2,0.3147
Matt Holland,0.0,0.0,1.0,91.0,77.0,0.0,1.0,5.0,0.0,0.0,2.0,0.8461538461538461,2,182,0,0,91.0,0.0,0.0,0.0,0.0,92.0,6.0,3.0,1.0,0.5,91.0,0.0,98.0,49.0,0.0,49.0,5.5,145.5,1.011111111111111,0.0,0.9964726631393298,1.5182,0.1430621638599284,-0.24273000000000003,0.0,0.6,0.4,-0.84273
Matt Jansen,0.0,0.0,2.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7142857142857143,1,72,0,1,72.0,1.0,0.0,0.0,0.0,23.0,1.0,1.0,0.5,0.5,72.0,0.0,24.0,24.0,0.1999999999999999,24.0,1.5,97.3,0.8,0.0,0.998236331569665,0.5072,0.2419638887262635,-0.15658,0.3,0.6,0.1,-0.15658
Matt Jarvis,1.0,1.0,10.0,367.0,237.0,0.0,9.0,8.0,0.0,0.0,4.0,0.6457765667574932,22,1779,9,10,80.86363636363636,0.4545454545454545,2.0,0.0909090909090909,0.1,377.0,17.0,0.7727272727272727,2.0,0.0909090909090909,80.86363636363636,0.4090909090909091,394.0,17.90909090909091,0.1015151515151515,18.39090909090909,1.4545454545454546,100.60757575757576,0.8984848484848484,0.0,0.961199294532628,0.5642636363636364,0.1251967627272022,0.007850000000000001,0.2,0.1,0.7,0.30785000000000007
Matt Miazga,0.0,0.0,2.0,112.0,90.0,0.0,5.0,14.0,0.0,0.0,3.0,0.8035714285714286,3,233,0,1,77.66666666666667,0.3333333333333333,0.0,0.0,0.0,114.0,19.0,6.333333333333333,1.5,0.5,77.66666666666667,0.0,133.0,44.333333333333336,0.137037037037037,44.333333333333336,12.166666666666666,134.02962962962965,0.8629629629629629,0.0,0.9947089947089948,3.1899666666666664,0.3290819542261413,-0.26254999999999995,0.0,0.7,0.3,-0.9625499999999999
Matt Ritchie,4.0,6.0,79.0,1675.0,1176.0,0.0,42.0,41.0,0.0,0.0,49.0,0.702089552238806,37,3308,4,9,89.4054054054054,0.2432432432432432,10.0,0.2702702702702703,0.050632911392405,1754.0,83.0,2.2432432432432434,24.5,0.6621621621621622,89.4054054054054,0.1081081081081081,1837.0,49.648648648648646,0.0066066066066066,50.3410879233664,3.824324324324325,143.56421104648953,0.9933933933933934,0.0,0.9347442680776016,1.4524216216216217,0.1855054213695397,0.07703000000000002,0.3,0.1,0.6,0.57703
Matt Targett,0.0,1.0,3.0,555.0,412.0,0.0,17.0,39.0,0.0,0.0,4.0,0.7423423423423423,14,1180,1,5,84.28571428571429,0.3571428571428571,1.0,0.0714285714285714,0.0,558.0,56.0,4.0,2.0,0.1428571428571428,84.28571428571429,0.0714285714285714,614.0,43.85714285714285,0.0634920634920634,44.0,7.857142857142857,136.07936507936506,0.9365079365079364,0.0,0.9753086419753086,2.118,0.2202416083230841,0.10296000000000001,0.3,0.1,0.6,0.60296
