player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Benedict Chepeshi,0.0,0.0,0.0,55.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8181818181818182,1,85,0,1,85.0,1.0
Benedict Hollerbach,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.4,1,96,1,0,96.0,0.0
Benedicte Håland,0.0,0.0,0.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837837837837838,1,87,0,0,87.0,0.0
Benedikt Gimber,0.0,0.0,1.0,20.0,16.0,0.0,1.0,4.0,0.0,0.0,2.0,0.8,1,81,0,1,81.0,1.0
Benedikt Höwedes,1.0,0.0,8.0,534.0,457.0,0.0,16.0,44.0,1.0,0.0,10.0,0.8558052434456929,15,1337,5,1,89.13333333333334,0.0666666666666666
Bengt Gustavsson,0.0,0.0,0.0,29.0,24.0,0.0,0.0,17.0,0.0,0.0,1.0,0.8275862068965517,1,90,0,0,90.0,0.0
Benik Afobe,4.0,0.0,14.0,224.0,189.0,0.0,3.0,9.0,0.0,0.0,16.0,0.84375,15,1142,3,10,76.13333333333334,0.6666666666666666
Benito Rubiñán Soutullo,0.0,0.0,0.0,38.0,29.0,0.0,2.0,4.0,0.0,0.0,3.0,0.7631578947368421,1,86,0,0,86.0,0.0
Benjamin André,0.0,2.0,22.0,2145.0,1736.0,0.0,49.0,58.0,0.0,0.0,64.0,0.8093240093240093,35,3055,2,8,87.28571428571429,0.2285714285714285
Benjamin Bourigeaud,0.0,1.0,5.0,141.0,115.0,0.0,6.0,2.0,0.0,0.0,4.0,0.8156028368794326,3,248,0,2,82.66666666666667,0.6666666666666666
Benjamin Corgnet,1.0,1.0,11.0,264.0,160.0,0.0,6.0,7.0,0.0,0.0,18.0,0.6060606060606061,16,1332,11,4,83.25,0.25
Benjamin Cremaschi,1.0,1.0,5.0,183.0,163.0,0.0,1.0,8.0,0.0,0.0,7.0,0.8907103825136612,6,520,3,2,86.66666666666667,0.3333333333333333
Benjamin Gorka,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,4,365,4,0,91.25,0.0
Benjamin Henrichs,0.0,1.0,7.0,311.0,227.0,0.0,21.0,23.0,0.0,0.0,9.0,0.729903536977492,12,1103,6,0,91.91666666666669,0.0
Benjamin Hübner,1.0,0.0,19.0,720.0,470.0,0.0,35.0,177.0,0.0,0.0,53.0,0.6527777777777778,30,2651,0,2,88.36666666666666,0.0666666666666666
Benjamin Jeannot,7.0,1.0,64.0,674.0,497.0,0.0,8.0,16.0,0.0,0.0,41.0,0.7373887240356083,29,2428,10,11,83.72413793103448,0.3793103448275862
Benjamin Lecomte,0.0,0.0,0.0,1277.0,731.0,0.0,0.0,1.0,0.0,0.0,1.0,0.572435395458105,38,3366,0,0,88.57894736842105,0.0
Benjamin Leroy,0.0,0.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,1,91,0,0,91.0,0.0
Benjamin Mendy,1.0,1.0,8.0,1392.0,1080.0,0.0,34.0,53.0,0.0,0.0,28.0,0.7758620689655172,25,2198,3,1,87.92,0.04
Benjamin Moukandjo Bilé,13.0,2.0,57.0,696.0,494.0,0.0,9.0,14.0,0.0,0.0,32.0,0.7097701149425287,31,2587,5,9,83.45161290322581,0.2903225806451613
Benjamin Nivet,2.0,4.0,30.0,1468.0,1156.0,0.0,28.0,42.0,0.0,0.0,46.0,0.7874659400544959,33,2808,7,8,85.0909090909091,0.2424242424242424
Benjamin Pavard,1.0,0.0,9.0,900.0,736.0,0.0,37.0,41.0,0.0,0.0,30.0,0.8177777777777778,22,1988,7,4,90.36363636363636,0.1818181818181818
Benjamin Stambouli,0.0,0.0,3.0,1318.0,1206.0,0.0,30.0,21.0,0.0,0.0,20.0,0.9150227617602428,26,2152,9,8,82.76923076923077,0.3076923076923077
Benjamin Verbič,0.0,0.0,2.0,14.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.4285714285714285,3,309,3,0,103.0,0.0
Benjamin Šeško,0.0,0.0,11.0,88.0,58.0,0.0,0.0,7.0,0.0,0.0,4.0,0.6590909090909091,5,430,0,4,86.0,0.8
Benni McCarthy,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,93,1,0,93.0,0.0
Benno Schmitz,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1,92,1,0,92.0,0.0
Benoît Assou-Ekotto,0.0,0.0,11.0,1076.0,784.0,0.0,35.0,43.0,1.0,0.0,27.0,0.7286245353159851,20,1801,1,1,90.05,0.05
Benoît Badiashile Mukinayi,0.0,0.0,0.0,33.0,28.0,0.0,2.0,6.0,0.0,0.0,1.0,0.8484848484848485,1,93,0,0,93.0,0.0
Benoît Guy Robert Costil,0.0,0.0,0.0,942.0,568.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6029723991507431,32,2921,0,0,91.28125,0.0
Benoît Trémoulinas,0.0,3.0,13.0,1225.0,896.0,0.0,26.0,53.0,1.0,0.0,14.0,0.7314285714285714,25,2256,0,1,90.24,0.04
Berat Djimsiti,0.0,0.0,3.0,284.0,235.0,0.0,7.0,35.0,0.0,0.0,3.0,0.8274647887323944,6,557,0,0,92.83333333333331,0.0
Berglind Björg Þorvaldsdóttir,1.0,0.0,4.0,38.0,31.0,0.0,2.0,0.0,0.0,0.0,6.0,0.8157894736842105,3,224,0,2,74.66666666666667,0.6666666666666666
Berglind Rós Ágústsdóttir,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90,1,0,90.0,0.0
Bernard Mensah,0.0,0.0,2.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9047619047619048,8,734,8,0,91.75,0.0
Bernardo Fernandes da Silva Junior,0.0,0.0,1.0,44.0,31.0,0.0,3.0,4.0,0.0,0.0,1.0,0.7045454545454546,2,138,0,1,69.0,0.5
Bernardo José Espinosa Zúñiga,1.0,0.0,17.0,701.0,494.0,0.0,53.0,129.0,0.0,0.0,42.0,0.7047075606276747,22,1894,0,1,86.0909090909091,0.0454545454545454
Bernardo Mota Veiga de Carvalho e Silva,10.0,1.0,52.0,1826.0,1472.0,0.0,32.0,20.0,1.0,0.0,45.0,0.8061336254107339,49,4267,12,16,87.08163265306122,0.3265306122448979
Bernd Bransch,0.0,0.0,3.0,104.0,80.0,0.0,2.0,15.0,0.0,0.0,2.0,0.7692307692307693,2,171,0,0,85.5,0.0
Bernd Hölzenbein,0.0,0.0,2.0,18.0,12.0,0.0,2.0,4.0,0.0,0.0,2.0,0.6666666666666666,1,88,0,0,88.0,0.0
Bernd Leno,0.0,0.0,0.0,1092.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6474358974358975,33,2995,0,0,90.75757575757576,0.0
Bernd Schuster,0.0,0.0,4.0,124.0,91.0,0.0,1.0,2.0,0.0,0.0,6.0,0.7338709677419355,2,176,0,0,88.0,0.0
Bernhard Cullmann,0.0,0.0,3.0,39.0,29.0,0.0,4.0,3.0,0.0,0.0,2.0,0.7435897435897436,1,87,0,0,87.0,0.0
Bersant Celina,0.0,1.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1,94,1,0,94.0,0.0
Berti Vogts,0.0,0.0,2.0,79.0,63.0,0.0,4.0,5.0,0.0,0.0,7.0,0.7974683544303798,2,169,0,0,84.5,0.0
Bertrand Isidore Traoré,5.0,1.0,28.0,206.0,170.0,0.0,4.0,4.0,0.0,0.0,6.0,0.8252427184466019,14,1153,8,6,82.35714285714286,0.4285714285714285
Bertuğ Özgür Yıldırım,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,95,0,0,95.0,0.0
Bethan Roberts,0.0,0.0,2.0,168.0,133.0,0.0,4.0,11.0,0.0,0.0,2.0,0.7916666666666666,6,483,2,4,80.5,0.6666666666666666
Bethan Roe,0.0,0.0,1.0,112.0,69.0,0.0,5.0,11.0,0.0,0.0,2.0,0.6160714285714286,3,280,1,0,93.33333333333331,0.0
Bethany England,7.0,8.0,46.0,388.0,281.0,0.0,4.0,8.0,0.0,0.0,5.0,0.7242268041237113,25,2252,14,4,90.08,0.16
Bethany Mead,11.0,16.0,63.0,1197.0,862.0,0.0,28.0,16.0,0.0,0.0,36.0,0.7201336675020885,39,3280,8,16,84.1025641025641,0.4102564102564102
Bethuel Muzeu,0.0,1.0,3.0,50.0,32.0,0.0,6.0,3.0,0.0,0.0,2.0,0.64,4,329,2,2,82.25,0.5
Betina Petit-Frère,0.0,0.0,0.0,99.0,64.0,0.0,7.0,10.0,0.0,0.0,0.0,0.6464646464646465,3,275,0,1,91.66666666666669,0.3333333333333333
Beverly Yanez,1.0,0.0,13.0,193.0,115.0,0.0,9.0,5.0,0.0,0.0,11.0,0.5958549222797928,6,519,0,4,86.5,0.6666666666666666
Bevic Moussiti-Oko,0.0,0.0,1.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1,56,0,1,56.0,1.0
Beñat Etxebarria Urkiaga,1.0,5.0,35.0,2456.0,1862.0,0.0,65.0,15.0,3.0,0.0,65.0,0.75814332247557,46,4030,9,12,87.6086956521739,0.2608695652173913
Bidyananda Singh Ningthoujam,0.0,0.0,0.0,20.0,15.0,0.0,2.0,0.0,0.0,0.0,3.0,0.75,3,281,3,0,93.66666666666669,0.0
Bijoy Varghese,0.0,0.0,6.0,179.0,132.0,0.0,13.0,29.0,0.0,0.0,1.0,0.7374301675977654,5,458,0,2,91.6,0.4
Bikash Jairu,0.0,0.0,1.0,216.0,150.0,0.0,8.0,8.0,0.0,0.0,7.0,0.6944444444444444,11,926,5,3,84.18181818181819,0.2727272727272727
Bilal Brahimi,0.0,0.0,2.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,1,93,1,0,93.0,0.0
Bilal El Khannous,0.0,0.0,2.0,49.0,39.0,0.0,0.0,3.0,0.0,0.0,3.0,0.7959183673469388,4,338,3,1,84.5,0.25
Billy Gilmour,0.0,0.0,2.0,154.0,133.0,0.0,0.0,3.0,0.0,0.0,4.0,0.8636363636363636,4,327,1,3,81.75,0.75
Billy Jones,1.0,0.0,13.0,847.0,588.0,0.0,19.0,59.0,0.0,0.0,39.0,0.6942148760330579,24,2150,1,2,89.58333333333333,0.0833333333333333
Billy Ketkeophomphone,5.0,7.0,59.0,1015.0,716.0,0.0,28.0,11.0,0.0,0.0,46.0,0.7054187192118226,35,2945,4,13,84.14285714285714,0.3714285714285714
Billy McKinlay,0.0,0.0,0.0,57.0,45.0,0.0,3.0,1.0,0.0,0.0,3.0,0.7894736842105263,2,148,0,1,74.0,0.5
Bipin Singh Thounajam,6.0,2.0,35.0,462.0,319.0,0.0,15.0,5.0,0.0,0.0,20.0,0.6904761904761905,20,1725,0,9,86.25,0.45
Birama Touré,0.0,2.0,16.0,1083.0,860.0,0.0,37.0,36.0,2.0,0.0,32.0,0.7940904893813481,25,2159,2,4,86.36,0.16
Birger Meling,0.0,0.0,0.0,106.0,91.0,0.0,8.0,2.0,0.0,0.0,2.0,0.8584905660377359,4,372,2,0,93.0,0.0
Birkir Bjarnason,0.0,0.0,7.0,64.0,43.0,0.0,5.0,2.0,0.0,0.0,5.0,0.671875,3,273,0,1,91.0,0.3333333333333333
Birkir Már Sævarsson,0.0,0.0,0.0,78.0,56.0,0.0,7.0,8.0,0.0,0.0,1.0,0.717948717948718,3,280,0,0,93.33333333333331,0.0
Björn Andersson,0.0,0.0,0.0,24.0,18.0,0.0,2.0,8.0,0.0,0.0,3.0,0.75,1,87,0,0,87.0,0.0
Björn Bergmann Sigurðarson,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3,281,3,0,93.66666666666669,0.0
Björn Nordqvist,0.0,0.0,0.0,39.0,31.0,0.0,0.0,10.0,0.0,0.0,3.0,0.7948717948717948,1,87,0,0,87.0,0.0
Blagoy Georgiev,0.0,0.0,0.0,17.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5294117647058824,1,56,0,1,56.0,1.0
Blaise Matuidi,4.0,6.0,21.0,1754.0,1567.0,0.0,29.0,18.0,2.0,0.0,53.0,0.8933865450399088,35,2953,9,13,84.37142857142857,0.3714285714285714
Blas Antonio Miguel Pérez Ortega,0.0,0.0,1.0,35.0,21.0,0.0,0.0,2.0,0.0,0.0,1.0,0.6,2,166,0,1,83.0,0.5
Blerim Džemaili,4.0,2.0,46.0,927.0,735.0,0.0,27.0,30.0,2.0,0.0,45.0,0.7928802588996764,31,2435,5,15,78.54838709677419,0.4838709677419355
Bo Göran Larsson,0.0,0.0,1.0,26.0,20.0,0.0,1.0,3.0,0.0,0.0,5.0,0.7692307692307693,1,88,0,0,88.0,0.0
Bo-Ram Hwang,0.0,0.0,0.0,101.0,86.0,0.0,1.0,14.0,0.0,0.0,1.0,0.8514851485148515,2,184,0,0,92.0,0.0
Boban Nikolov,0.0,0.0,4.0,36.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,3,197,1,2,65.66666666666667,0.6666666666666666
Bobby Armani De Cordova-Reid,0.0,0.0,2.0,84.0,62.0,0.0,1.0,2.0,0.0,0.0,4.0,0.7380952380952381,2,175,0,1,87.5,0.5
Bobby Charlton,0.0,0.0,4.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,1,62,0,1,62.0,1.0
Bobby Moore,0.0,0.0,0.0,52.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7884615384615384,1,88,0,0,88.0,0.0
Bobby Zamora,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,96,1,0,96.0,0.0
Bodda Mouhsine,0.0,0.0,4.0,91.0,63.0,0.0,3.0,3.0,0.0,0.0,8.0,0.6923076923076923,3,288,0,0,96.0,0.0
Bogdan Racovițan,0.0,0.0,0.0,26.0,24.0,0.0,1.0,2.0,0.0,0.0,1.0,0.9230769230769232,2,181,2,0,90.5,0.0
Bohumil Vesely,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,90,1,0,90.0,0.0
Bojan Jokić,0.0,0.0,0.0,102.0,73.0,0.0,6.0,11.0,0.0,0.0,3.0,0.7156862745098039,3,216,0,0,72.0,0.0
Bojan Krkíc Pérez,26.0,9.0,139.0,1738.0,1372.0,0.0,19.0,7.0,1.0,0.0,37.0,0.7894131185270425,107,8909,61,34,83.26168224299066,0.3177570093457944
Bongeka Gamede,0.0,0.0,2.0,99.0,58.0,0.0,5.0,20.0,0.0,0.0,5.0,0.5858585858585859,4,376,0,0,94.0,0.0
Bonke Innocent,0.0,0.0,1.0,34.0,32.0,0.0,3.0,0.0,1.0,0.0,3.0,0.9411764705882352,1,58,0,1,58.0,1.0
Boris Cespedes,0.0,0.0,0.0,81.0,77.0,0.0,1.0,4.0,0.0,0.0,2.0,0.9506172839506172,2,156,0,1,78.0,0.5
Boris Radunović,0.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1,94,0,0,94.0,0.0
Boris Singh Thangjam,2.0,3.0,20.0,267.0,181.0,0.0,15.0,10.0,0.0,0.0,11.0,0.6779026217228464,18,1421,7,9,78.94444444444444,0.5
Boris Živković,0.0,0.0,0.0,24.0,14.0,0.0,2.0,4.0,0.0,0.0,2.0,0.5833333333333334,1,91,0,0,91.0,0.0
Borja Ekiza Imaz,0.0,0.0,0.0,282.0,199.0,0.0,14.0,35.0,0.0,0.0,14.0,0.7056737588652482,10,846,2,2,84.6,0.2
Borja Fernández Fernández,0.0,0.0,5.0,281.0,211.0,0.0,13.0,4.0,0.0,0.0,15.0,0.7508896797153025,10,914,4,0,91.4,0.0
Borja García Freire,0.0,0.0,1.0,54.0,41.0,0.0,5.0,1.0,0.0,0.0,1.0,0.7592592592592593,2,136,0,2,68.0,1.0
Borja González Tomás,18.0,3.0,94.0,653.0,454.0,0.0,8.0,11.0,1.0,0.0,41.0,0.6952526799387443,37,3173,8,14,85.75675675675676,0.3783783783783784
Borja Gómez Pérez,0.0,0.0,0.0,42.0,28.0,0.0,2.0,22.0,0.0,0.0,5.0,0.6666666666666666,2,182,0,0,91.0,0.0
Borja Herrera González,0.0,0.0,1.0,55.0,47.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8545454545454545,1,92,0,0,92.0,0.0
Borja Iglesias Quintas,1.0,0.0,10.0,113.0,88.0,0.0,2.0,1.0,0.0,0.0,7.0,0.7787610619469026,9,759,5,3,84.33333333333333,0.3333333333333333
Borja Mayoral Moya,1.0,0.0,5.0,120.0,96.0,0.0,5.0,0.0,0.0,0.0,4.0,0.8,8,678,4,3,84.75,0.375
Borja Oubiña Meléndez,1.0,0.0,4.0,249.0,201.0,0.0,10.0,3.0,0.0,0.0,23.0,0.8072289156626506,6,544,1,0,90.66666666666669,0.0
Borja Sainz Eguskiza,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,90,1,0,90.0,0.0
Borja Valero Iglesias,4.0,6.0,42.0,2589.0,2206.0,0.0,30.0,20.0,3.0,0.0,52.0,0.8520664349169563,44,3876,2,9,88.0909090909091,0.2045454545454545
Borja Valle Balonga,0.0,1.0,4.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8518518518518519,2,177,1,1,88.5,0.5
Borja Viguera Manzanares,0.0,0.0,7.0,97.0,69.0,0.0,2.0,5.0,0.0,0.0,3.0,0.711340206185567,10,879,7,1,87.9,0.1
Borna Barišić,0.0,0.0,1.0,82.0,62.0,0.0,2.0,7.0,0.0,0.0,5.0,0.7560975609756098,2,212,1,0,106.0,0.0
Borna Sosa,0.0,0.0,2.0,278.0,223.0,0.0,4.0,16.0,0.0,0.0,4.0,0.802158273381295,6,536,1,2,89.33333333333333,0.3333333333333333
Borys Tashchy,0.0,0.0,2.0,52.0,33.0,0.0,1.0,2.0,0.0,0.0,5.0,0.6346153846153846,9,826,9,0,91.77777777777776,0.0
Boualem Khoukhi,0.0,0.0,0.0,194.0,167.0,0.0,3.0,22.0,0.0,0.0,1.0,0.8608247422680413,3,284,0,0,94.66666666666669,0.0
Boubacar Kamara,0.0,0.0,1.0,143.0,133.0,0.0,4.0,0.0,0.0,0.0,4.0,0.93006993006993,2,166,0,1,83.0,0.5
Boubacar Traore,0.0,0.0,1.0,38.0,33.0,0.0,0.0,1.0,0.0,0.0,7.0,0.868421052631579,3,278,2,0,92.66666666666669,0.0
Boubakar Kouyate,0.0,0.0,2.0,375.0,332.0,0.0,6.0,47.0,0.0,0.0,7.0,0.8853333333333333,7,679,0,0,97.0,0.0
Boudewijn Zenden,0.0,0.0,3.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,0.746268656716418,2,148,0,1,74.0,0.5
Boukary Dramé,0.0,0.0,18.0,1289.0,1013.0,0.0,35.0,57.0,0.0,0.0,24.0,0.7858805275407292,25,2090,0,3,83.6,0.12
Boulaye Dia,1.0,0.0,8.0,53.0,39.0,0.0,1.0,3.0,0.0,0.0,4.0,0.7358490566037735,4,326,0,3,81.5,0.75
Bouna Sarr,2.0,0.0,16.0,527.0,383.0,0.0,7.0,5.0,0.0,0.0,24.0,0.7267552182163188,25,2158,16,6,86.32,0.24
Boureima Hassane Bandé,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2,194,2,0,97.0,0.0
Boško Janković,1.0,0.0,15.0,239.0,131.0,0.0,4.0,2.0,0.0,0.0,22.0,0.5481171548117155,16,1279,5,7,79.9375,0.4375
Boštjan Cesar,1.0,0.0,15.0,1135.0,912.0,0.0,36.0,191.0,4.0,0.0,49.0,0.8035242290748899,31,2790,1,0,90.0,0.0
Brad Friedel,0.0,0.0,0.0,63.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492063492063492,2,182,0,0,91.0,0.0
Bradden Inman,0.0,2.0,4.0,191.0,160.0,0.0,3.0,2.0,0.0,0.0,3.0,0.837696335078534,13,1137,9,3,87.46153846153847,0.2307692307692307
Bradley Barcola,2.0,0.0,5.0,54.0,49.0,0.0,1.0,0.0,0.0,0.0,4.0,0.9074074074074074,5,466,4,1,93.2,0.2
Bradley Guzan,0.0,0.0,0.0,840.0,486.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5785714285714286,28,2590,0,0,92.5,0.0
Bradley Johnson,0.0,1.0,10.0,77.0,55.0,0.0,1.0,1.0,0.0,0.0,3.0,0.7142857142857143,4,369,3,0,92.25,0.0
Bradley Locko,0.0,0.0,1.0,64.0,48.0,0.0,2.0,0.0,0.0,0.0,1.0,0.75,2,182,1,0,91.0,0.0
Bradley Shaun Smith,0.0,0.0,1.0,170.0,132.0,0.0,8.0,11.0,0.0,0.0,7.0,0.7764705882352941,4,346,1,0,86.5,0.0
Braian Damián Rodríguez Carballo,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,91,1,0,91.0,0.0
Brais Méndez Portela,0.0,0.0,5.0,141.0,113.0,0.0,6.0,4.0,0.0,0.0,11.0,0.8014184397163121,5,384,1,3,76.8,0.6
Brajan Gruda,0.0,0.0,1.0,54.0,35.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6481481481481481,2,137,0,2,68.5,1.0
Branco van den Boomen,1.0,0.0,7.0,105.0,85.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8095238095238095,2,167,0,1,83.5,0.5
Brandon Aguilera Zamora,0.0,0.0,0.0,101.0,78.0,0.0,0.0,6.0,0.0,0.0,5.0,0.7722772277227723,6,490,3,3,81.66666666666667,0.5
Brandon Baiye,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,89,1,0,89.0,0.0
Brandon Fernandes,0.0,1.0,12.0,314.0,227.0,0.0,2.0,3.0,0.0,0.0,5.0,0.7229299363057324,7,583,1,5,83.28571428571429,0.7142857142857143
Brandon Iván Servania,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,25,1,1,25.0,1.0
Brandon Vázquez Toledo,0.0,0.0,2.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5625,1,87,0,1,87.0,1.0
Brandt Bronico,0.0,0.0,1.0,37.0,27.0,0.0,0.0,3.0,0.0,0.0,4.0,0.7297297297297297,1,89,0,0,89.0,0.0
Branimir Hrgota,0.0,0.0,2.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8461538461538461,9,825,9,0,91.66666666666669,0.0
Branislav Ivanović,2.0,2.0,28.0,1671.0,1352.0,0.0,47.0,136.0,0.0,0.0,41.0,0.8090963494913226,35,3188,0,2,91.08571428571427,0.0571428571428571
Branko Ilič,0.0,0.0,0.0,73.0,56.0,0.0,6.0,10.0,0.0,0.0,5.0,0.7671232876712328,3,266,0,0,88.66666666666667,0.0
Braulio Nóbrega Rodríguez,0.0,0.0,1.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.631578947368421,1,91,0,0,91.0,0.0
Brayan Andrés Perea Vargas,0.0,0.0,6.0,132.0,90.0,0.0,0.0,7.0,0.0,0.0,24.0,0.6818181818181818,12,942,6,4,78.5,0.3333333333333333
Brayan Roberto Reyna Casaverde,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,2,154,1,1,77.0,0.5
Brecht Dejaegere,0.0,0.0,1.0,50.0,45.0,0.0,2.0,0.0,0.0,0.0,3.0,0.9,3,262,2,1,87.33333333333333,0.3333333333333333
Brede Hangeland,0.0,0.0,5.0,265.0,217.0,0.0,4.0,46.0,0.0,0.0,13.0,0.8188679245283019,7,648,0,0,92.57142857142856,0.0
Breel-Donald Embolo,5.0,1.0,29.0,273.0,214.0,0.0,6.0,10.0,0.0,0.0,14.0,0.7838827838827839,19,1605,6,10,84.47368421052632,0.5263157894736842
Brendan Chardonnet,0.0,0.0,0.0,39.0,36.0,0.0,3.0,1.0,0.0,0.0,2.0,0.9230769230769232,1,94,0,0,94.0,0.0
Brendan Joel Zibusiso Galloway,0.0,1.0,9.0,527.0,424.0,0.0,11.0,29.0,0.0,0.0,12.0,0.8045540796963947,15,1271,1,4,84.73333333333333,0.2666666666666666
Brenden Aaronson,0.0,0.0,1.0,82.0,69.0,0.0,2.0,1.0,0.0,0.0,3.0,0.8414634146341463,7,645,6,1,92.14285714285714,0.1428571428571428
Brennan Johnson,0.0,0.0,3.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,3,287,3,0,95.66666666666669,0.0
Bret Halsey,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,94,1,0,94.0,0.0
Brett Emerton,0.0,0.0,0.0,122.0,79.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6475409836065574,2,180,0,0,90.0,0.0
Brett Ormerod,0.0,0.0,2.0,32.0,24.0,0.0,2.0,1.0,0.0,0.0,2.0,0.75,2,184,1,0,92.0,0.0
Brian Anunga,0.0,0.0,0.0,32.0,28.0,0.0,0.0,1.0,0.0,0.0,2.0,0.875,1,93,0,0,93.0,0.0
Brian Brobbey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,1,0,93.0,0.0
Brian Jephte Bayeye,0.0,0.0,0.0,47.0,36.0,0.0,2.0,3.0,0.0,0.0,0.0,0.7659574468085106,1,92,0,0,92.0,0.0
Brian Leslie Labone,0.0,0.0,0.0,19.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.8947368421052632,1,85,0,0,85.0,0.0
Brian McBride,0.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1,92,1,0,92.0,0.0
Brian Oladapo Idowu,0.0,0.0,0.0,95.0,70.0,0.0,3.0,1.0,0.0,0.0,3.0,0.7368421052631579,3,232,0,1,77.33333333333333,0.3333333333333333
Brice Dja Djédjé,0.0,0.0,10.0,1151.0,928.0,0.0,24.0,35.0,1.0,0.0,23.0,0.8062554300608167,19,1652,2,5,86.94736842105263,0.2631578947368421
Brice Samba,0.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,1,91,0,0,91.0,0.0
Bright Osayi-Samuel,0.0,0.0,2.0,85.0,78.0,0.0,2.0,3.0,0.0,0.0,2.0,0.9176470588235294,4,387,3,2,96.75,0.5
Brison Deuben Fernandes,0.0,0.0,2.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,2,185,2,0,92.5,0.0
Britt Eckerstrom,0.0,0.0,0.0,58.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344827586206896,3,255,0,0,85.0,0.0
Brittany Ratcliffe,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,3,272,3,0,90.66666666666669,0.0
Brooke Chaplen,1.0,1.0,14.0,154.0,106.0,0.0,3.0,8.0,0.0,0.0,8.0,0.6883116883116883,10,827,5,4,82.7,0.4
Brooke Elby,0.0,0.0,3.0,109.0,80.0,0.0,5.0,6.0,0.0,0.0,2.0,0.7339449541284404,3,276,1,0,92.0,0.0
